0.000000	23.000000
5.134522	23.000000
10.287029	23.000000
15.423517	23.000000
20.576187	23.000000
25.726708	23.000000
30.879128	24.000000
36.016089	24.000000
41.182165	24.000000
46.319119	24.000000
51.486028	25.000000
56.621949	25.000000
61.775099	26.000000
66.928066	26.000000
72.077940	27.000000
77.215362	27.000000
82.365982	28.000000
87.518008	29.000000
92.670313	30.000000
97.806762	31.000000
102.959983	32.000000
108.094241	33.000000
113.246592	34.000000
118.398060	35.000000
123.534050	36.000000
128.703313	37.000000
133.856174	38.000000
139.006683	39.000000
144.238550	40.000000
149.376509	41.000000
154.528671	42.000000
159.662070	43.000000
164.814082	44.000000
169.967865	45.000000
175.102781	46.000000
180.255870	47.000000
185.406313	48.000000
190.544672	50.000000
195.694735	51.000000
200.846282	53.000000
205.983426	54.000000
211.134144	55.000000
216.286637	56.000000
221.424742	57.000000
226.575667	58.000000
231.726315	59.000000
236.862648	60.000000
242.014472	61.000000
247.184633	62.000000
252.334747	62.000000
257.486144	63.000000
262.624242	64.000000
267.774620	65.000000
272.926669	65.000000
278.094105	66.000000
283.247637	67.000000
288.382895	67.000000
293.534310	68.000000
298.687922	68.000000
303.823866	69.000000
308.974367	69.000000
314.126804	70.000000
319.264682	70.000000
324.430734	70.000000
329.566548	71.000000
334.704561	71.000000
339.854511	72.000000
345.006280	72.000000
350.176749	72.000000
355.328751	73.000000
360.462832	73.000000
365.616230	73.000000
370.768558	73.000000
375.919250	74.000000
381.071486	74.000000
386.222742	74.000000
391.374263	74.000000
396.528402	74.000000
401.679354	75.000000
406.814850	75.000000
411.966901	75.000000
417.103161	75.000000
422.254734	75.000000
427.422902	76.000000
432.575554	76.000000
437.726812	76.000000
442.863922	76.000000
448.014236	76.000000
453.166742	76.000000
458.303549	76.000000
463.456115	76.000000
468.623211	76.000000
473.774285	76.000000
478.943274	77.000000
484.096608	77.000000
489.230342	77.000000
494.384741	77.000000
499.536132	77.000000
504.672007	77.000000
509.824512	77.000000
514.974323	77.000000
520.141818	77.000000
525.278805	77.000000
530.414643	77.000000
535.551561	77.000000
540.703771	77.000000
545.856415	77.000000
550.990887	77.000000
556.142919	77.000000
561.294353	77.000000
566.464214	77.000000
571.614952	77.000000
576.750826	77.000000
581.918369	77.000000
587.072773	77.000000
592.223516	77.000000
597.406298	77.000000
602.542311	77.000000
607.696671	77.000000
612.832041	77.000000
617.982161	77.000000
623.134498	77.000000
628.270790	77.000000
633.424041	78.000000
638.575579	78.000000
643.712220	78.000000
648.862575	78.000000
654.030309	78.000000
659.183975	79.000000
664.334439	79.000000
669.471612	79.000000
674.622575	79.000000
679.774632	80.000000
684.926801	80.000000
690.062446	81.000000
695.214413	81.000000
700.352813	82.000000
705.504128	83.000000
710.672302	83.000000
715.822950	84.000000
720.975149	85.000000
726.144244	86.000000
731.278874	87.000000
736.430860	88.000000
741.599059	88.000000
746.750317	89.000000
751.918932	90.000000
757.102276	91.000000
762.238450	92.000000
767.390676	93.000000
772.544268	94.000000
777.678998	95.000000
782.848063	96.000000
788.000056	97.000000
793.150384	98.000000
798.318399	99.000000
803.472847	100.000000
808.638516	101.000000
813.790881	101.000000
818.958954	102.000000
824.126302	103.000000
829.278921	104.000000
834.430493	104.000000
839.568490	105.000000
844.750374	106.000000
849.888438	106.000000
855.038482	107.000000
860.222504	107.000000
865.361039	108.000000
870.513168	108.000000
875.646999	109.000000
880.798941	109.000000
885.968477	109.000000
891.120294	110.000000
896.270968	110.000000
901.408653	110.000000
906.574616	111.000000
911.726364	111.000000
916.879664	111.000000
922.048700	112.000000
927.199754	112.000000
932.366907	112.000000
937.518891	112.000000
942.672462	112.000000
947.807141	113.000000
952.990382	113.000000
958.142779	113.000000
963.281004	113.000000
968.415131	113.000000
973.568996	113.000000
978.719132	113.000000
983.905202	114.000000
989.056406	114.000000
994.207130	114.000000
999.360168	114.000000
1004.494383	114.000000
1009.647067	114.000000
1014.798643	114.000000
1019.934481	114.000000
1025.088983	114.000000
1030.238434	114.000000
1035.391996	114.000000
1040.528201	114.000000
1045.678686	114.000000
1050.817028	114.000000
1055.969039	114.000000
1061.150580	114.000000
1066.302760	115.000000
1071.455654	115.000000
1076.622898	115.000000
1081.774535	115.000000
1086.926896	115.000000
1092.080100	115.000000
1097.215510	116.000000
1102.366925	116.000000
1107.536629	116.000000
1112.687066	117.000000
1117.856730	117.000000
1123.007149	117.000000
1128.144538	118.000000
1133.294507	118.000000
1138.464201	119.000000
1143.614883	120.000000
1148.783945	120.000000
1153.935356	121.000000
1159.088314	122.000000
1164.222475	123.000000
1169.376984	123.000000
1174.542550	124.000000
1179.696650	125.000000
1184.864298	126.000000
1190.016657	127.000000
1195.168578	128.000000
1200.303001	129.000000
1205.456598	130.000000
1210.623320	131.000000
1215.775179	132.000000
1220.944525	133.000000
1226.096420	133.000000
1231.248010	134.000000
1236.384732	135.000000
1241.536922	136.000000
1246.704352	137.000000
1251.856750	138.000000
1256.991205	138.000000
1262.143037	139.000000
1267.296104	140.000000
1272.430926	140.000000
1277.584623	141.000000
1282.735128	141.000000
1287.870786	142.000000
1293.022506	142.000000
1298.175761	143.000000
1303.311910	143.000000
1308.465127	144.000000
1313.617112	144.000000
1318.768423	144.000000
1323.903069	144.000000
1329.055094	145.000000
1334.192386	145.000000
1339.344374	145.000000
1344.513263	145.000000
1349.678527	146.000000
1354.831328	146.000000
1360.000028	146.000000
1365.150721	146.000000
1370.318964	147.000000
1375.471913	147.000000
1380.624668	147.000000
1385.791085	147.000000
1390.945272	147.000000
1396.113425	147.000000
1401.263694	147.000000
1406.415251	147.000000
1411.550951	147.000000
1416.704551	147.000000
1421.839406	147.000000
1426.991089	147.000000
1432.159362	147.000000
1437.312646	147.000000
1442.478748	147.000000
1447.647160	148.000000
1452.831123	148.000000
1457.983973	148.000000
1463.119121	148.000000
1468.287292	148.000000
1473.438582	148.000000
1478.592138	148.000000
1483.743113	148.000000
1488.879170	149.000000
1494.046782	149.000000
1499.200390	149.000000
1504.367042	149.000000
1509.520621	150.000000
1514.688277	150.000000
1519.840500	151.000000
1524.991436	151.000000
1530.128198	152.000000
1535.279417	152.000000
1540.447340	153.000000
1545.599817	154.000000
1550.766824	155.000000
1555.919498	155.000000
1561.088499	156.000000
1566.254889	157.000000
1571.391118	158.000000
1576.528026	159.000000
1581.679358	160.000000
1586.847288	161.000000
1592.000504	162.000000
1597.151100	163.000000
1602.287216	163.000000
1607.455355	164.000000
1612.607122	165.000000
1617.775298	166.000000
1622.928502	167.000000
1628.079445	168.000000
1633.247524	169.000000
1638.415435	169.000000
1643.582746	170.000000
1648.719389	171.000000
1653.856274	171.000000
1659.007287	172.000000
1664.175963	172.000000
1669.327973	173.000000
1674.496735	173.000000
1679.646751	174.000000
1684.816245	174.000000
1689.967134	175.000000
1695.134792	175.000000
1700.287206	175.000000
1705.456356	176.000000
1710.623184	176.000000
1715.793346	176.000000
1720.959015	176.000000
1726.095126	177.000000
1731.263361	177.000000
1736.414948	177.000000
1741.582787	177.000000
1746.737000	177.000000
1751.904753	177.000000
1757.070977	178.000000
1762.239203	178.000000
1767.424474	178.000000
1772.574830	178.000000
1777.711457	178.000000
1782.880872	178.000000
1788.031363	178.000000
1793.184680	178.000000
1798.335458	178.000000
1803.473402	178.000000
1808.623402	178.000000
1813.791401	178.000000
1818.943361	178.000000
1824.095280	178.000000
1829.231439	178.000000
1834.383855	178.000000
1839.552618	179.000000
1844.703135	179.000000
1849.856828	179.000000
1854.991091	179.000000
1860.159638	179.000000
1865.329196	180.000000
1870.479526	180.000000
1875.630866	181.000000
1880.800363	181.000000
1885.952694	181.000000
1891.102942	182.000000
1896.255113	183.000000
1901.408929	183.000000
1906.559476	184.000000
1911.728945	185.000000
1916.879198	186.000000
1922.048470	186.000000
1927.232636	187.000000
1932.384125	188.000000
1937.520057	189.000000
1942.688700	190.000000
1947.841456	191.000000
1952.992692	192.000000
1958.159813	193.000000
1963.328236	194.000000
1968.496801	195.000000
1973.647578	195.000000
1978.816365	196.000000
1983.983162	197.000000
1989.135525	198.000000
1994.271602	199.000000
1999.408968	199.000000
2004.575768	200.000000
2009.760360	201.000000
2014.928246	201.000000
2020.095256	202.000000
2025.280359	203.000000
2030.416150	203.000000
2035.569098	203.000000
2040.735181	204.000000
2045.904140	204.000000
2051.056582	204.000000
2056.224946	205.000000
2061.376119	205.000000
2066.545397	205.000000
2071.696841	206.000000
2076.864970	206.000000
2082.015611	206.000000
2087.169356	206.000000
2092.335652	206.000000
2097.504781	206.000000
2102.655193	207.000000
2107.809082	207.000000
2112.975499	207.000000
2118.144397	207.000000
2123.327663	207.000000
2128.465326	207.000000
2133.630785	207.000000
2138.817122	207.000000
2143.983132	207.000000
2149.151080	207.000000
2154.303665	207.000000
2159.472976	207.000000
2164.641609	207.000000
2169.791539	207.000000
2174.959797	207.000000
2180.095183	207.000000
2185.247335	208.000000
2190.384148	208.000000
2195.535813	208.000000
2200.688530	208.000000
2205.825485	208.000000
2210.990930	209.000000
2216.158942	209.000000
2221.328717	210.000000
2226.480706	210.000000
2231.631609	211.000000
2236.783802	211.000000
2241.952780	212.000000
2247.120815	213.000000
2252.271544	213.000000
2257.423401	214.000000
2262.590999	215.000000
2267.759195	216.000000
2272.911702	217.000000
2278.078849	217.000000
2283.233552	218.000000
2288.384896	219.000000
2293.521307	220.000000
2298.688858	221.000000
2303.840345	222.000000
2309.024210	223.000000
2314.159075	224.000000
2319.328690	224.000000
2324.480841	225.000000
2329.647632	226.000000
2334.817069	227.000000
2339.969154	228.000000
2345.119377	228.000000
2350.271583	229.000000
2355.441702	229.000000
2360.609479	230.000000
2365.759984	230.000000
2370.912927	231.000000
2376.048367	231.000000
2381.215521	232.000000
2386.367508	232.000000
2391.521684	233.000000
2396.688706	233.000000
2401.840622	233.000000
2407.007177	233.000000
2412.176323	233.000000
2417.328197	234.000000
2422.480665	234.000000
2427.631717	234.000000
2432.767662	234.000000
2437.919139	234.000000
2443.071723	234.000000
2448.207782	234.000000
2453.375898	234.000000
2458.528393	234.000000
2463.695221	234.000000
2468.863037	234.000000
2474.048348	234.000000
2479.199758	234.000000
2484.335170	235.000000
2489.487278	235.000000
2494.641446	235.000000
2499.776937	235.000000
2504.929605	235.000000
2510.079209	235.000000
2515.215898	235.000000
2520.368269	235.000000
2525.536508	236.000000
2530.688725	236.000000
2535.840338	236.000000
2540.976434	237.000000
2546.128989	237.000000
2551.280777	238.000000
2556.416066	238.000000
2561.567345	239.000000
2566.721013	239.000000
2571.855799	240.000000
2577.007787	241.000000
2582.160571	241.000000
2587.313010	242.000000
2592.465651	243.000000
2597.615350	244.000000
2602.783696	245.000000
2607.935873	245.000000
2613.103477	246.000000
2618.256828	247.000000
2623.423796	248.000000
2628.576899	249.000000
2633.729074	250.000000
2638.865252	250.000000
2644.015202	251.000000
2649.185790	252.000000
2654.336273	252.000000
2659.505044	253.000000
2664.655370	253.000000
2669.809405	254.000000
2674.959969	255.000000
2680.112583	255.000000
2685.280828	255.000000
2690.431952	256.000000
